MARCA;MODELO;CC;MM DATA;ABS;MODELO con ABS;Año;KM;Coste;PVP;Margen;Matrícula;Model_id;Fecha
HONDA;FORZA 300;279;FORZA 300;;;2020;24194;3545.00;3549.00;4.00;5426LFH;7ecb045f-6efa-4974-a10f-84ae9f32dc2a;25/11/2024
RIEJU;MARATHON 125;124;MARATHON 125;;;2023;1141;3200.00;3549.00;349.00;7364MGC;ZZZZZZZ;31/10/2024
BENELLI;LEONCINO 500;500;LEONCINO 500 TRAIL ABS;ABS;LEONCINO 500 ABS;2019;2500;3000.00;3550.00;550.00;9071LGZ;11aa3086-0663-4f2c-a0c2-be0e62e97e11;21/06/2023
BENELLI;TRK 502;502;TRK 502 X ABS;ABS;TRK 502 ABS;2018;39000;3000.00;3550.00;550.00;0742KRB;cb0b72b3-81c0-4584-b2f9-f5b37bcd9167;20/06/2023
HONDA;CB 600 F;600;CB 600 F HORNET;NO;CB 600 F ;2007;20000;3000.00;3550.00;550.00;4655FXN;bd79c78d-1b42-43c5-a133-87d5e0d6b9f9;19/06/2023
HONDA;CBR 600;600;CBR600RR;NO;CBR 600 ;2007;57500;3000.00;3550.00;550.00;3803FSB;ad5b5958-14df-42b6-9afb-96500a4ed0b6;06/09/2022
HONDA;NC 700 X;670;NC 700 X;;;2012;30677;2660.00;3550.00;890.00;1922HKH;9f941c63-5ce0-4a0e-af39-1c76b8b5625d;16/09/2024
KAWASAKI;ER-6n;649;ER 6N;NO;ER-6n ;2012;6661;2900.00;3550.00;650.00;9165HJW;ca585891-51c8-47c7-bcaf-8237f3853894;19/01/2023
KAWASAKI;ER-6n;649;ER-6N ABS;ABS;ER-6n ABS;2017;35000;3100.00;3550.00;450.00;4876JWB;ca585891-51c8-47c7-bcaf-8237f3853894;09/05/2023
KAWASAKI;NINJA 400;400;NINJA 400 ABS;ABS;NINJA 400 ABS;2020;16100;3000.00;3550.00;550.00;9054LLB;47116fe0-32d0-4a7d-9214-32dae94d144e;05/12/2022
KAWASAKI;NINJA 650;650;NINJA 650;NO;NINJA 650 ;2017;61211;3000.00;3550.00;550.00;5141KBS;afe307d5-326c-4209-8fb3-35e9e65de720;21/04/2023
KAWASAKI;Z 800;800;Z 800 2013;NO;Z 800 ;2013;65500;3075.00;3550.00;475.00;0661HTG;5266bcd4-2ef0-4a0a-bb56-021e82002eea;06/06/2023
KYMCO;DTX 125;125;DTX 125;NO;DTX 125 ;2022;2300;3050.00;3550.00;500.00;8346MBV;e01c97d9-7d6f-4ed1-ab67-c91854553cb8;16/05/2023
VESPA;PRIMAVERA 125;125;PRIMAVERA 125;;;2024;169;2999.00;3550.00;551.00;ZAPMD110200011041;36746641-acd6-48f4-8976-13425134a52a;30/09/2024
KAWASAKI;J 300;300;J 300;NO;J 300 ;2017;5196;2400.00;3562.00;1162.00;2284JXV;02197953-7760-4642-8132-a7dc5d15954f;31/01/2023
HONDA;CB 125 R;125;CB 125 R ;NO;CB 125 R ;2019;26200;2700.00;3569.00;869.00;5391KXT;00c81795-1d1e-41ac-80c8-c7b263c10991;14/03/2023
KTM;DUKE 125;125;DUKE 125;NO;DUKE 125 ;2018;21800;2550.00;3570.00;1020.00;5168KKX;dadee17a-0990-42c2-a959-48dc7b820ff0;11/04/2023
SYM;CRUISYM 300;300;cruisym300 ;NO;CRUISYM 300 ;2018;17000;3150.00;3570.00;420.00;6976KMK;91091d66-e67a-49b2-99ea-c681ebed84de;26/04/2023
VESPA;GTS 125;125;GTS 125 4V ABS;ABS;GTS 125 ABS;2018;10400;3000.00;3575.00;575.00;6911KRT;7219c899-32f6-4c99-84c7-6302fd5d6750;21/06/2023
HONDA;CBR 125;125;CBR 125 R;NO;CBR 125 ;2019;7116;2790.00;3580.00;790.00;9565KZZ;6e511041-d59d-431b-afd5-baf2a53ab21a;31/01/2023
HONDA;SH 300;300;SH 300;NO;SH 300 ;2014;43184;2600.00;3580.00;980.00;6140JBK;b31e165c-92d6-4435-9c49-114c0bfb9a00;04/08/2022
HONDA;SH 300;300;SH 300i ABS Top Box;NO;SH 300 ;2016;40700;2500.00;3580.00;1080.00;0388JNB;b31e165c-92d6-4435-9c49-114c0bfb9a00;12/04/2023
SUZUKI;GLADIUS 650;650;GLADIUS 650;NO;GLADIUS 650 ;2010;36469;2000.00;3580.00;1580.00;4006GZL;d660df3d-97a9-4c79-a1c8-599a01c27fa5;29/12/2022
YAMAHA;X-MAX 400;400;X-MAX 400;NO;X-MAX 400 ;2014;40391;2600.00;3584.00;984.00;7376HWM;22b51423-b2da-4ad5-a48b-07bebcbd81f8;28/02/2023
APRILIA;RX 125 ENDURO;125;RX 125 ENDURO;NO;RX 125 ENDURO ;2023;1600;2800.00;3590.00;790.00;4946MFY;e6f45d62-dff7-4390-ad34-26b7f13dd400;29/09/2023
APRILIA;SHIVER 750;750;SHIVER 750;NO;SHIVER 750 ;2012;27264;2500.00;3590.00;1090.00;1398HKJ;bdc24a63-595e-4cbd-8080-2d706e2a0d5a;17/06/2024
BENELLI;IMPERIALE 400;400;IMPERIALE 400 2021;NO;IMPERIALE 400 ;2022;406;2060.00;3590.00;1530.00;4112MDF;ac604067-dd60-45ed-8d7b-5b2f646f5de5;21/09/2023
BENELLI;IMPERIALE 400;400;IMPERIALE 400;NO;IMPERIALE 400 ;2023;1940;2600.00;3590.00;990.00;0418MDW;ac604067-dd60-45ed-8d7b-5b2f646f5de5;06/06/2024
BENELLI;TRK 502;502;TRK 502;NO;TRK 502 ;2020;49987;3400.00;3590.00;190.00;5520LRH;cb0b72b3-81c0-4584-b2f9-f5b37bcd9167;12/01/2024
BMW;F 800 S;800;F 800 S;NO;F 800 S ;2009;38600;1945.00;3590.00;1645.00;4927GLV;3b9b4962-c348-4adf-b916-4621dccb912d;16/01/2024
BMW;F 800 ST;800;F 800 ST;NO;F 800 ST ;2006;30000;2600.00;3590.00;990.00;8783FHN;7593773f-5202-42a7-a954-4182eefdaf71;16/03/2023
BMW;G 310 GS;310;310 G;NO;G 310 GS ;2018;11124;2600.00;3590.00;990.00;4926KKX;1d82c417-72d0-44fa-ae3a-e45676c73961;21/04/2023
BMW;G 310 GS;310;G 310 GS;NO;G 310 GS ;2018;30000;2245.00;3590.00;1345.00;5367KDT;1d82c417-72d0-44fa-ae3a-e45676c73961;22/05/2023
BMW;G 310 R;310;G310R G310R;NO;G 310 R ;2018;25000;2800.00;3590.00;790.00;8514KRD;30d7d087-af59-449b-955f-027741be0a85;27/03/2023
CF MOTO;CF 650 NK;650;CF 650 NK;NO;CF 650 NK ;2015;4600;1960.00;3590.00;1630.00;8799JDF;9af1957f-267e-4916-9666-5d4f031422ed;25/06/2024
HANWAY;RAW 50 ;1160;RAW 50 ;NO;RAW 50  ;2017;1000;3100.00;3590.00;490.00;C7657BWB;ZZZZZZZ;27/12/2023
HONDA;CB 125;125;CB 125;NO;CB 125 ;2019;3019;2900.00;3590.00;690.00;5965KVP;00c81795-1d1e-41ac-80c8-c7b263c10991;16/07/2024
HONDA;CB 125 F;125;CB 125;;;2022;11614;3400.00;3590.00;190.00;3081MFR;00c81795-1d1e-41ac-80c8-c7b263c10991;29/10/2024
HONDA;CB 125 R;125;CB 125R;NO;CB 125 R ;2019;13500;2600.00;3590.00;990.00;5490KWH;00c81795-1d1e-41ac-80c8-c7b263c10991;10/01/2023
HONDA;CB 125 R;125;CB 125 R;NO;CB 125 R ;2018;10000;2200.00;3590.00;1390.00;8860KLV;00c81795-1d1e-41ac-80c8-c7b263c10991;20/04/2023
HONDA;CB 125 R;125;CB 125 R ;NO;CB 125 R ;2019;11148;3000.00;3590.00;590.00;5485KYX;00c81795-1d1e-41ac-80c8-c7b263c10991;19/06/2023
HONDA;CB 500 X ;500;CB500X;NO;CB 500 X  ;2016;39933;4000.00;3590.00;-410.00;8728JNR;ff83fa98-586a-4650-8621-c1714530245c;09/01/2024
HONDA;CB 600 F;600;CB 600 HORNET F;NO;CB 600 F ;2008;47600;2500.00;3590.00;1090.00;4804GHZ;bd79c78d-1b42-43c5-a133-87d5e0d6b9f9;04/09/2023
HONDA;CB 600 F;599;CB 600 HORNET;NO;CB 600 F ;2010;24000;2200.00;3590.00;1390.00;8448GSS;bd79c78d-1b42-43c5-a133-87d5e0d6b9f9;14/05/2024
HONDA;CBF 600 N;600;CBF 600 N;NO;CBF 600 N ;2009;24900;2500.00;3590.00;1090.00;6175GMF;40866fa4-ba32-4594-bbb4-2dce9b34fb54;30/05/2023
HONDA;CBR 125;125;CBR 125 R;NO;CBR 125 ;2019;7116;2200.00;3590.00;1390.00;9565KZZ;6e511041-d59d-431b-afd5-baf2a53ab21a;31/01/2023
HONDA;FORZA 125;125;Forza 125 125;NO;FORZA 125 ;2016;25634;2950.00;3590.00;640.00;8693JSF;ed59de17-29d3-46e2-8ccb-6c100e795370;02/02/2023
HONDA;FORZA 125;125;FORZA 125 ABS;ABS;FORZA 125 ABS;2017;26200;2630.00;3590.00;960.00;8824KCH;ed59de17-29d3-46e2-8ccb-6c100e795370;16/10/2023
HONDA;FORZA 125;125;FORZA 125 ABS;ABS;FORZA 125 ABS;2019;24000;2445.00;3590.00;1145.00;5420KTD;ed59de17-29d3-46e2-8ccb-6c100e795370;13/12/2023
HONDA;FORZA 125;125;FORZA 125 ABS;ABS;FORZA 125 ABS;2019;24000;2445.00;3590.00;1145.00;5420KTD;ed59de17-29d3-46e2-8ccb-6c100e795370;13/12/2023
HONDA;FORZA 125;125;FORZA 125;NO;FORZA 125 ;2021;27121;2800.00;3590.00;790.00;1268LNZ;ed59de17-29d3-46e2-8ccb-6c100e795370;30/03/2024
HONDA;FORZA 125;125;FORZA 125;NO;FORZA 125 ;2018;10623;2800.00;3590.00;790.00;1854KMF;ed59de17-29d3-46e2-8ccb-6c100e795370;30/07/2024
HONDA;NT 700 V ;700;NT 700 V DEAUVILLE;NO;NT 700 V  ;2008;48105;1745.00;3590.00;1845.00;0209GBG;f4b2c5fd-1da8-4732-b1eb-d1ab9526fbce;12/09/2023
HONDA;SCOOPY SH 125;125;SCOOPY 125I SH ABS;ABS;SCOOPY SH 125 ABS;2023;2390;2800.00;3590.00;790.00;2240MFH;dd419be3-42b2-4c88-bbb1-f40d15ada0da;08/09/2023
HONDA;SCOOPY SH 300;300;SCOOPY SH 300I TOP BOX;NO;SCOOPY SH 300 ;2014;24651;2700.00;3590.00;890.00;5462JBK;c5da31a4-3208-420a-a721-329ccbb84112;31/07/2023
HONDA;SH 125;125;SH 125;NO;SH 125 ;2021;9800;2900.00;3590.00;690.00;9002LSV;90f8c459-7c15-4db3-88d0-ef28fb2350ff;28/04/2023
HONDA;SH 300;300;SH 300i ABS Top Box;NO;SH 300 ;2016;40700;2600.00;3590.00;990.00;0388JNB;b31e165c-92d6-4435-9c49-114c0bfb9a00;12/04/2023
HONDA;SUPER CUB C125;125;SUPER CUB C125;NO;SUPER CUB C125 ;2023;840;2900.00;3590.00;690.00;6789MKH;ZZZZZZZ;22/04/2024
HONDA;TRANSALP XL 650 V ;650;TRANSALP XL 650 V;NO;TRANSALP XL 650 V  ;2007;26700;2000.00;3590.00;1590.00;2563FSY;9b22f70c-fc2c-402a-b99c-f4d4079f96cc;07/09/2023
HONDA;VFR 800;800;VFR 800;NO;VFR 800 ;2004;38000;3030.00;3590.00;560.00;4571CCV;1b78af89-a642-4332-acb1-77055b1562ef;30/01/2023
HONDA;VFR 800;800;VFR 800;NO;VFR 800 ;2002;38000;2400.00;3590.00;1190.00;4571CCV;1b78af89-a642-4332-acb1-77055b1562ef;30/01/2023
KAWASAKI;ER-6F;649;ER-6F 2009;NO;ER-6F ;2010;19025;2800.00;3590.00;790.00;2388GWN;834f45d0-6cb1-4d73-931f-0059de586793;06/06/2023
KAWASAKI;ER-6F;649;ER-6F ABS;ABS;ER-6F ABS;2010;52763;2389.00;3590.00;1201.00;2975GWM;834f45d0-6cb1-4d73-931f-0059de586793;11/12/2023
KAWASAKI;ER-6n;649;ER 6N;NO;ER-6n ;2012;35000;2400.00;3590.00;1190.00;0449HJH;ca585891-51c8-47c7-bcaf-8237f3853894;13/01/2023
KAWASAKI;ER-6n;649;ER-6N None;NO;ER-6n ;2015;49600;2200.00;3590.00;1390.00;7231JJS;ca585891-51c8-47c7-bcaf-8237f3853894;30/10/2023
KAWASAKI;NINJA 125;125;NINJA 125 ABS;ABS;NINJA 125 ABS;2021;8000;2700.00;3590.00;890.00;8898LMX;cad644bb-70e1-46c8-9fdd-66385939371d;13/10/2023
KAWASAKI;VERSYS 650;650;VERSYS 650 2007;NO;VERSYS 650 ;2004;35000;2045.00;3590.00;1545.00;3072FTG;842b19bd-0ded-4dc1-8ba5-7216e9ddefc7;31/10/2023
KAWASAKI;Z 125;125;Z 125 125;NO;Z 125 ;2019;5000;2650.00;3590.00;940.00;0032KZM;fb6a776f-9f61-43d7-abea-fc0351faae3f;22/02/2023
KAWASAKI;Z 125;125;Z 125 ABS;ABS;Z 125 ABS;2020;4500;2900.00;3590.00;690.00;9995LHB;fb6a776f-9f61-43d7-abea-fc0351faae3f;10/08/2023
KAWASAKI;Z 125;125;Z 125 ABS;ABS;Z 125 ABS;2020;13800;2850.00;3590.00;740.00;5079LFX;fb6a776f-9f61-43d7-abea-fc0351faae3f;28/09/2023
KAWASAKI;Z 125;125;Z 125;NO;Z 125 ;2022;6100;2900.00;3590.00;690.00;8952LYX;fb6a776f-9f61-43d7-abea-fc0351faae3f;13/03/2024
KAWASAKI;Z 125;125;Z 125;NO;Z 125 ;2022;6800;2900.00;3590.00;690.00;3326LVX;fb6a776f-9f61-43d7-abea-fc0351faae3f;31/05/2024
KAWASAKI;Z 300;300;Z 300 z;NO;Z 300 ;2016;17746;2700.00;3590.00;890.00;2346JMY;22802278-ab9a-4515-be26-8389ed4ea081;07/06/2023
KAWASAKI;Z 750;750;Z 750 750;NO;Z 750 ;2008;53237;2600.00;3590.00;990.00;8250GFN;6791cf3e-9431-47e5-903a-3b1d4a4e2e31;06/02/2023
KAWASAKI;Z 750;750;Z 750;NO;Z 750 ;2009;37000;2000.00;3590.00;1590.00;7526GLX;6791cf3e-9431-47e5-903a-3b1d4a4e2e31;29/09/2023
KTM;DUKE 125;125;DUKE 125;NO;DUKE 125 ;2017;12429;2500.00;3590.00;1090.00;8864JZB;dadee17a-0990-42c2-a959-48dc7b820ff0;03/02/2023
KTM;DUKE 125;125;DUKE 125;NO;DUKE 125 ;2017;28900;2800.00;3590.00;790.00;1666KBS;dadee17a-0990-42c2-a959-48dc7b820ff0;14/03/2023
KTM;DUKE 125;125;DUKE 125;NO;DUKE 125 ;2021;8900;2500.00;3590.00;1090.00;5895LTB;dadee17a-0990-42c2-a959-48dc7b820ff0;08/05/2023
KTM;DUKE 125;125;125 DUKE ABS;ABS;DUKE 125 ABS;2017;16000;2800.00;3590.00;790.00;6917KCH;dadee17a-0990-42c2-a959-48dc7b820ff0;21/06/2023
KTM;DUKE 125;125;125 DUKE ABS;ABS;DUKE 125 ABS;2017;9000;2800.00;3590.00;790.00;2135JYV;dadee17a-0990-42c2-a959-48dc7b820ff0;11/10/2023
KTM;DUKE 125;125;125 DUKE ABS;ABS;DUKE 125 ABS;2019;8500;2750.00;3590.00;840.00;4035LDC;dadee17a-0990-42c2-a959-48dc7b820ff0;20/12/2023
KTM;DUKE 125;125;125 DUKE ABS;ABS;DUKE 125 ABS;2019;8500;2750.00;3590.00;840.00;4035LDC;dadee17a-0990-42c2-a959-48dc7b820ff0;20/12/2023
KTM;DUKE 125;125;125 DUKE;NO;DUKE 125 ;2019;6293;2550.00;3590.00;1040.00;4130KST;dadee17a-0990-42c2-a959-48dc7b820ff0;17/04/2024
KTM;DUKE 125;125;125 DUKE;NO;DUKE 125 ;2020;13620;2800.00;3590.00;790.00;8565LLS;dadee17a-0990-42c2-a959-48dc7b820ff0;31/05/2024
KTM;DUKE 390;390;390 DUKE ABS;ABS;DUKE 390 ABS;2014;14500;2500.00;3590.00;1090.00;6598HWW;4f3ca48a-2629-4f95-af2b-d9c47be851d0;26/07/2023
KTM;DUKE 390;373;390 DUKE;NO;DUKE 390 ;2018;34000;2650.00;3590.00;940.00;5417KSD;4f3ca48a-2629-4f95-af2b-d9c47be851d0;22/04/2024
KYMCO;AGILITY CITY 125 ;125;AGILITY CITY 125 ;NO;AGILITY CITY 125  ;2015;13800;2750.00;3590.00;840.00;7274JJF;5e726ee0-475f-4743-8855-3fcc22814b14;28/12/2023
KYMCO;SUPER DINK 350;350;SUPER DINK 350;NO;SUPER DINK 350 ;2017;25185;2300.00;3590.00;1290.00;6810JYG;a49fc54d-bc9c-48a0-a3e2-1295c65acea7;30/01/2023
KYMCO;SUPER DINK 350;350;SUPER DINK 350I ABS;ABS;SUPER DINK 350 ABS;2019;20800;2600.00;3590.00;990.00;5821LDH;a49fc54d-bc9c-48a0-a3e2-1295c65acea7;29/06/2023
KYMCO;SUPER DINK 350;350;SUPER DINK 350I ABS;ABS;SUPER DINK 350 ABS;2019;19000;2700.00;3590.00;890.00;3598KWD;a49fc54d-bc9c-48a0-a3e2-1295c65acea7;07/07/2023
KYMCO;SUPER DINK 350;350;SUPER DINK 350I ABS;ABS;SUPER DINK 350 ABS;2018;7000;2445.00;3590.00;1145.00;7033KMZ;a49fc54d-bc9c-48a0-a3e2-1295c65acea7;20/12/2023
KYMCO;SUPER DINK 350;350;SUPER DINK 350I ABS;ABS;SUPER DINK 350 ABS;2018;7000;2445.00;3590.00;1145.00;7033KMZ;a49fc54d-bc9c-48a0-a3e2-1295c65acea7;20/12/2023
KYMCO;SUPER DINK 350;350;SUPER DINK 350I;NO;SUPER DINK 350 ;2017;6800;2400.00;3590.00;1190.00;4920KDY;a49fc54d-bc9c-48a0-a3e2-1295c65acea7;04/01/2024
KYMCO;XCITING 400;400;Xciting 400 i ABS ABS;ABS;XCITING 400 ABS;2014;20900;2600.00;3590.00;990.00;0332HWB;c8894746-d74b-47d6-9296-cd2b09b18320;06/03/2023
KYMCO;XCITING 400;400;X CITING;NO;XCITING 400 ;2015;13940;2330.00;3590.00;1260.00;0466JGH;c8894746-d74b-47d6-9296-cd2b09b18320;04/04/2023
KYMCO;XCITING 400;400;xciting 400 no;NO;XCITING 400 ;2020;30000;2300.00;3590.00;1290.00;1126KDB;c8894746-d74b-47d6-9296-cd2b09b18320;11/04/2023
KYMCO;X-TOWN 125;125;X-TOWN 125 CT;NO;X-TOWN 125 ;2022;1000;2700.00;3590.00;890.00;1969MBJ;c92a788f-6682-4333-bae1-e9f06873b2ae;04/10/2023
MITT;GTS 330;330;GTS 330 ABSGTS;NO;GTS 330 ;2022;3600;2500.00;3590.00;1090.00;1141LXZ;ZZZZZZZ;27/04/2023
PEUGEOT;PULSION;125;PULSION ALLURE;NO;PULSION ;2021;6000;2500.00;3590.00;1090.00;6792LPG;bc6a7286-37f2-4d52-b872-04bbd6f25c2b;19/09/2023
PIAGGIO;BEVERLY 300;300;Beverly 300 ;NO;BEVERLY 300 ;2018;3289;2800.00;3590.00;790.00;0428KSG;22e12975-c49a-4fe8-85e0-bd7b128cdedd;30/03/2023
PIAGGIO;BEVERLY 300 HPE;300;BEVERLY 300 HPE -;NO;BEVERLY 300 HPE ;2020;3400;2300.00;3590.00;1290.00;1794LJD;7ad593d1-02f8-4f05-88e4-1ef358dd3403;30/06/2023
SUZUKI;GLADIUS 650;650;SUZUKI;NO;GLADIUS 650 ;2009;4120;3250.00;3590.00;340.00;2091GNR;d660df3d-97a9-4c79-a1c8-599a01c27fa5;24/01/2023
SUZUKI;GSX-R 1000;1000;GSX R1000;NO;GSX-R 1000 ;2003;34000;2500.00;3590.00;1090.00;2389CHG;67aa0573-fd94-4749-8baa-48a7f208e4ea;31/01/2023
SUZUKI;GSX-R 1000;1000;GSX R1000;NO;GSX-R 1000 ;2003;34000;2500.00;3590.00;1090.00;2389CHG;67aa0573-fd94-4749-8baa-48a7f208e4ea;31/01/2023
SUZUKI;GSX-R 125 ;125;GSX R 125;NO;GSX-R 125  ;2019;6200;2800.00;3590.00;790.00;5984KXT;5c7dbc57-2b99-4bdc-a0e4-42763d291340;19/01/2023
SUZUKI;GSX-R 125 ;125;GSX-R 125 ABS;ABS;GSX-R 125  ABS;2018;9000;2800.00;3590.00;790.00;2938KZR;5c7dbc57-2b99-4bdc-a0e4-42763d291340;22/05/2023
SUZUKI;GSX-R 125 ;125;GSX-R 125 ;NO;GSX-R 125  ;2021;7700;2698.00;3590.00;892.00;7532LNH;5c7dbc57-2b99-4bdc-a0e4-42763d291340;06/06/2023
SUZUKI;GSX-S 125;125;GSX-S 125 125;NO;GSX-S 125 ;2020;166;2800.00;3590.00;790.00;9525LLR;ceb573dd-d128-41fe-8de5-6070c9d3e4f2;29/03/2023
SUZUKI;GSX-S 125;125;GSX-S 125 2022;NO;GSX-S 125 ;2022;500;2950.00;3590.00;640.00;8548MBF;ceb573dd-d128-41fe-8de5-6070c9d3e4f2;28/06/2023
SUZUKI;INTRUDER C 800;800;INTRUDER C 800 VOLUSIA;NO;INTRUDER C 800 ;2002;40510;2750.00;3590.00;840.00;7450FBV;f1a59ba7-90c9-4e52-afa4-e32ed7a8f30c;21/02/2023
SUZUKI;SV 650;650;SV 650;NO;SV 650 ;2021;52000;2045.00;3590.00;1545.00;6513LMS;7dea7341-9e79-4494-8d10-5337dba5d9db;03/05/2024
SUZUKI;SV 650;650;SV 650;NO;SV 650 ;2021;52000;2045.00;3590.00;1545.00;6513LMS;7dea7341-9e79-4494-8d10-5337dba5d9db;13/05/2024
SUZUKI;SV 650;650;SV 650;NO;SV 650 ;2021;52000;2045.00;3590.00;1545.00;6513LMS;7dea7341-9e79-4494-8d10-5337dba5d9db;13/05/2024
SUZUKI;V-STROM 650;650;V-STROM 650;NO;V-STROM 650 ;2006;59000;2100.00;3590.00;1490.00;5104DZM;77e17963-e98f-4c23-9d6f-32e2708c1ba9;12/04/2023
SYM;CRUISYM 125;125;CRUISYM 125;NO;CRUISYM 125 ;2020;8020;2800.00;3590.00;790.00;9614LHY;67e4110e-1614-4e76-8a46-23d02b02e359;29/03/2023
SYM;CRUISYM 125;125;CRUISYM 125 I;NO;CRUISYM 125 ;2020;3000;3100.00;3590.00;490.00;4200LJR;67e4110e-1614-4e76-8a46-23d02b02e359;19/12/2023
SYM;MAXSYM 600;50;MAXSYM 600;NO;MAXSYM 600 ;2017;32000;2300.00;3590.00;1290.00;4702JTH;adf0839a-7a0e-42d9-981a-28675882ce0f;18/05/2023
SYM;MAXSYM 600;50;Maxsym 600i abs sport;NO;MAXSYM 600 ;2017;47899;2030.00;3590.00;1560.00;5687JYZ;adf0839a-7a0e-42d9-981a-28675882ce0f;13/07/2023
VESPA;GTS 125;125;GTS 125;NO;GTS 125 ;2016;8900;3000.00;3590.00;590.00;8857JTH;7219c899-32f6-4c99-84c7-6302fd5d6750;31/03/2023
VESPA;PRIMAVERA 125;125;PRIMAVERA 125;NO;PRIMAVERA 125 ;2022;1940;2900.00;3590.00;690.00;6609LWC;36746641-acd6-48f4-8976-13425134a52a;29/07/2024
VOGE;300;292;300;NO;300;2023;1100;2300.00;3590.00;1290.00;1331MGD;ZZZZZZZ;13/05/2024
YAMAHA;MT 07;690;MT 07 ;NO;MT 07  ;2019;5499;2445.00;3590.00;1145.00;5810LCY;852f745f-b0d6-480d-9013-0ed0ac831d0a;28/12/2023
YAMAHA;MT 125 ;125;MT 125 2019;NO;MT 125  ;2020;12340;2800.00;3590.00;790.00;9948LGB;58b09719-8ce5-4306-947b-ecb57e09402b;17/07/2023
YAMAHA;MT 125 ;125;MT 125 125;NO;MT 125  ;2019;6541;2850.00;3590.00;740.00;0263LBM;58b09719-8ce5-4306-947b-ecb57e09402b;31/08/2023
YAMAHA;MT 125 ;125;MT 125;NO;MT 125  ;2020;18600;2900.00;3590.00;690.00;4258LGF;58b09719-8ce5-4306-947b-ecb57e09402b;08/04/2024
YAMAHA;MT 125 ;125;MT 125;NO;MT 125  ;2020;16800;2900.00;3590.00;690.00;0257LKR;58b09719-8ce5-4306-947b-ecb57e09402b;29/04/2024
YAMAHA;MT 125 ;125;MT 125;NO;MT 125  ;2021;24267;2900.00;3590.00;690.00;3142LNX;58b09719-8ce5-4306-947b-ecb57e09402b;31/07/2024
YAMAHA;T-MAX 500;500;T-MAX 500;NO;T-MAX 500 ;2006;36000;2200.00;3590.00;1390.00;9598FGR;7d7f36fb-0ef8-427a-b765-af31542cf63a;12/03/2024
YAMAHA;TRICITY 125;125;TRICITY 125;NO;TRICITY 125 ;2020;2800;2800.00;3590.00;790.00;9313LHZ;c5781406-368d-4e8f-b935-492dc8e2c4a4;06/04/2023
YAMAHA;TRICITY 125;125;TRICITY 125 ABS;ABS;TRICITY 125 ABS;2020;2600;2800.00;3590.00;790.00;8044LFP;c5781406-368d-4e8f-b935-492dc8e2c4a4;28/04/2023
YAMAHA;TRICITY 125;125;TRICITY 125 ABS;ABS;TRICITY 125 ABS;2019;473;2800.00;3590.00;790.00;0551KXW;c5781406-368d-4e8f-b935-492dc8e2c4a4;24/07/2023
YAMAHA;TRICITY 125;125;TRICITY 125;NO;TRICITY 125 ;2023;16900;2900.00;3590.00;690.00;5121MGW;c5781406-368d-4e8f-b935-492dc8e2c4a4;28/03/2024
YAMAHA;TRICITY 125;125;TRICITY 125;;;2023;2514;2800.00;3590.00;790.00;1039MGW;c5781406-368d-4e8f-b935-492dc8e2c4a4;09/09/2024
YAMAHA;TRICITY 125;125;TRICITY 125;;;2023;662;2793.00;3590.00;797.00;3532MKB;c5781406-368d-4e8f-b935-492dc8e2c4a4;23/09/2024
YAMAHA;WR 125 X;125;WR 125 X;NO;WR 125 X ;2016;1800;2600.00;3590.00;990.00;0336JLW;4d6c477a-a493-4c3a-85cd-6ae36695501f;13/10/2023
YAMAHA;XJ6;600;XJ6 600  DIVERSION S;NO;XJ6 ;2011;43422;2000.00;3590.00;1590.00;7711HGV;357e8af3-9c2c-484c-a55b-ad46b97e7c36;15/03/2023
YAMAHA;X-MAX 125;125;X-MAX 125;NO;X-MAX 125 ;2019;37232;2700.00;3590.00;890.00;4670KPW;83db1a67-3c02-4443-b539-12264b866429;22/02/2023
YAMAHA;X-MAX 125;125;X-MAX 125;NO;X-MAX 125 ;2015;3000;2600.00;3590.00;990.00;8712JHN;83db1a67-3c02-4443-b539-12264b866429;11/04/2023
YAMAHA;X-MAX 125;125;X-MAX 125;NO;X-MAX 125 ;2019;26068;2500.00;3590.00;1090.00;6216KSW;83db1a67-3c02-4443-b539-12264b866429;26/01/2024
YAMAHA;X-MAX 400;400;X-Max 400 Tech Max ;NO;X-MAX 400 ;2014;51155;2600.00;3590.00;990.00;6513HWB;22b51423-b2da-4ad5-a48b-07bebcbd81f8;14/07/2023
YAMAHA;X-MAX 400;400;X-MAX 400;NO;X-MAX 400 ;2014;39000;2200.00;3590.00;1390.00;7857JBV;22b51423-b2da-4ad5-a48b-07bebcbd81f8;16/01/2024
YAMAHA;X-MAX 400;400;X-MAX 400;NO;X-MAX 400 ;2013;26097;2000.00;3590.00;1590.00;9821HTV;22b51423-b2da-4ad5-a48b-07bebcbd81f8;29/06/2024
YAMAHA;XSR 125;125;XSR 125;NO;XSR 125 ;2022;12000;2800.00;3590.00;790.00;1743LYD;fed27c71-9bd1-48ef-8dfe-7702076202e3;15/04/2024
YAMAHA;XSR 125;125;XSR 125;NO;XSR 125 ;2022;4660;3045.00;3590.00;545.00;7282LXS;fed27c71-9bd1-48ef-8dfe-7702076202e3;14/05/2024
YAMAHA;XT 660;660;XT 660;NO;XT 660 ;2006;24840;2400.00;3590.00;1190.00;4230FFT;bbc62b85-048b-4886-add2-f579b6fe3433;15/04/2024
